DATE,spindx
20070103,1416.60
20070104,1418.34
20070105,1409.71
20070108,1412.84
20070109,1412.11
20070110,1414.85
20070111,1423.82
20070112,1430.73
20070116,1431.90
20070117,1430.62
20070118,1426.37
20070119,1430.50
20070122,1422.95
20070123,1427.99
20070124,1440.13
20070125,1423.90
20070126,1422.18
20070129,1420.62
20070130,1428.82
20070131,1438.24
20070201,1445.94
20070202,1448.39
20070205,1446.99
20070206,1448.00
20070207,1450.02
20070208,1448.31
20070209,1438.06
20070212,1433.37
20070213,1444.26
20070214,1455.30
20070215,1456.81
20070216,1455.54
20070220,1459.68
20070221,1457.63
20070222,1456.38
20070223,1451.19
20070226,1449.37
20070227,1399.04
20070228,1406.82
20070301,1403.17
20070302,1387.17
20070305,1374.12
20070306,1395.41
20070307,1391.97
20070308,1401.89
20070309,1402.85
20070312,1406.60
20070313,1377.95
20070314,1387.17
20070315,1392.28
20070316,1386.95
20070319,1402.06
20070320,1410.94
20070321,1435.04
20070322,1434.54
20070323,1436.11
20070326,1437.50
20070327,1428.61
20070328,1417.23
20070329,1422.53
20070330,1420.86
20070402,1424.55
20070403,1437.77
20070404,1439.37
20070405,1443.76
20070409,1444.61
20070410,1448.39
20070411,1438.87
20070412,1447.80
20070413,1452.85
20070416,1468.47
20070417,1471.48
20070418,1472.50
20070419,1470.73
20070420,1484.35
20070423,1480.93
20070424,1480.41
20070425,1495.42
20070426,1494.25
20070427,1494.07
20070430,1482.37
20070501,1486.30
20070502,1495.92
20070503,1502.39
20070504,1505.62
20070507,1509.48
20070508,1507.72
20070509,1512.58
20070510,1491.47
20070511,1505.85
20070514,1503.15
20070515,1501.19
20070516,1514.14
20070517,1512.75
20070518,1522.75
20070521,1525.10
20070522,1524.12
20070523,1522.28
20070524,1507.51
20070525,1515.73
20070529,1518.11
20070530,1530.23
20070531,1530.62
20070601,1536.34
20070604,1539.18
20070605,1530.95
20070606,1517.38
20070607,1490.72
20070608,1507.67
20070611,1509.12
20070612,1493.00
20070613,1515.67
20070614,1522.97
20070615,1532.91
20070618,1531.05
20070619,1533.70
20070620,1512.84
20070621,1522.19
20070622,1502.56
20070625,1497.74
20070626,1492.89
20070627,1506.34
20070628,1505.71
20070629,1503.35
20070702,1519.43
20070703,1524.87
20070705,1525.40
20070706,1530.44
20070709,1531.85
20070710,1510.12
20070711,1518.76
20070712,1547.70
20070713,1552.50
20070716,1549.52
20070717,1549.37
20070718,1546.17
20070719,1553.08
20070720,1534.10
20070723,1541.57
20070724,1511.04
20070725,1518.09
20070726,1482.66
20070727,1458.95
20070730,1473.91
20070731,1455.27
20070801,1465.81
20070802,1472.20
20070803,1433.06
20070806,1467.67
20070807,1476.71
20070808,1497.49
20070809,1453.09
20070810,1453.64
20070813,1452.92
20070814,1426.54
20070815,1406.70
20070816,1411.27
20070817,1445.94
20070820,1445.55
20070821,1447.12
20070822,1464.07
20070823,1462.50
20070824,1479.37
20070827,1466.79
20070828,1432.36
20070829,1463.76
20070830,1457.64
20070831,1473.99
20070904,1489.42
20070905,1472.29
20070906,1478.55
20070907,1453.55
20070910,1451.70
20070911,1471.49
20070912,1471.56
20070913,1483.95
20070914,1484.25
20070917,1476.65
20070918,1519.78
20070919,1529.03
20070920,1518.75
20070921,1525.75
20070924,1517.73
20070925,1517.21
20070926,1525.42
20070927,1531.38
20070928,1526.75
20071001,1547.04
20071002,1546.63
20071003,1539.59
20071004,1542.84
20071005,1557.59
20071008,1552.58
20071009,1565.15
20071010,1562.47
20071011,1554.41
20071012,1561.80
20071015,1548.71
20071016,1538.53
20071017,1541.24
20071018,1540.08
20071019,1500.63
20071022,1506.33
20071023,1519.59
20071024,1515.88
20071025,1514.40
20071026,1535.28
20071029,1540.98
20071030,1531.02
20071031,1549.38
20071101,1508.44
20071102,1509.65
20071105,1502.17
20071106,1520.27
20071107,1475.62
20071108,1474.77
20071109,1453.70
20071112,1439.18
20071113,1481.05
20071114,1470.58
20071115,1451.15
20071116,1458.74
20071119,1433.27
20071120,1439.70
20071121,1416.77
20071123,1440.70
20071126,1407.22
20071127,1428.23
20071128,1469.02
20071129,1469.72
20071130,1481.14
20071203,1472.42
20071204,1462.79
20071205,1485.01
20071206,1507.34
20071207,1504.66
20071210,1515.96
20071211,1477.65
20071212,1486.59
20071213,1488.41
20071214,1467.95
20071217,1445.90
20071218,1454.98
20071219,1453.00
20071220,1460.12
20071221,1484.46
20071224,1496.45
20071226,1497.66
20071227,1476.37
20071228,1478.49
20071231,1468.36
20080102,1447.16
20080103,1447.16
20080104,1411.63
20080107,1416.18
20080108,1390.19
20080109,1409.13
20080110,1420.33
20080111,1401.02
20080114,1416.25
20080115,1380.95
20080116,1373.20
20080117,1333.25
20080118,1325.19
20080122,1310.50
20080123,1338.60
20080124,1352.07
20080125,1330.61
20080128,1353.97
20080129,1362.30
20080130,1355.81
20080131,1378.55
20080201,1395.42
20080204,1380.82
20080205,1336.64
20080206,1326.45
20080207,1336.91
20080208,1331.29
20080211,1339.13
20080212,1348.86
20080213,1367.21
20080214,1348.86
20080215,1349.99
20080219,1348.78
20080220,1360.03
20080221,1342.53
20080222,1353.11
20080225,1371.80
20080226,1381.29
20080227,1380.02
20080228,1367.68
20080229,1330.63
20080303,1331.34
20080304,1326.75
20080305,1333.70
20080306,1304.34
20080307,1293.37
20080310,1273.37
20080311,1320.65
20080312,1308.77
20080313,1315.48
20080314,1288.14
20080317,1276.60
20080318,1330.74
20080319,1298.42
20080320,1329.51
20080324,1349.88
20080325,1352.99
20080326,1341.13
20080327,1325.76
20080328,1315.22
20080331,1322.70
20080401,1370.18
20080402,1367.53
20080403,1369.31
20080404,1370.40
20080407,1372.54
20080408,1365.54
20080409,1354.49
20080410,1360.55
20080411,1332.83
20080414,1328.32
20080415,1334.43
20080416,1364.71
20080417,1365.56
20080418,1390.33
20080421,1388.17
20080422,1375.94
20080423,1379.93
20080424,1388.82
20080425,1397.84
20080428,1396.37
20080429,1390.94
20080430,1385.59
20080501,1409.34
20080502,1413.90
20080505,1407.49
20080506,1418.26
20080507,1392.57
20080508,1397.68
20080509,1388.28
20080512,1403.58
20080513,1403.04
20080514,1408.66
20080515,1423.57
20080516,1425.35
20080519,1426.63
20080520,1413.40
20080521,1390.71
20080522,1394.35
20080523,1375.93
20080527,1385.35
20080528,1390.84
20080529,1398.26
20080530,1400.38
20080602,1385.67
20080603,1377.65
20080604,1377.20
20080605,1404.05
20080606,1360.68
20080609,1361.76
20080610,1358.44
20080611,1335.49
20080612,1339.87
20080613,1360.03
20080616,1360.14
20080617,1350.93
20080618,1337.81
20080619,1342.83
20080620,1317.93
20080623,1318.00
20080624,1314.29
20080625,1321.97
20080626,1283.15
20080627,1278.38
20080630,1280.00
20080701,1284.91
20080702,1261.52
20080703,1262.90
20080707,1252.31
20080708,1273.70
20080709,1244.69
20080710,1253.39
20080711,1239.49
20080714,1228.30
20080715,1214.91
20080716,1245.36
20080717,1260.32
20080718,1260.68
20080721,1260.00
20080722,1277.00
20080723,1282.19
20080724,1252.54
20080725,1257.76
20080728,1234.37
20080729,1263.20
20080730,1284.26
20080731,1267.38
20080801,1260.31
20080804,1249.01
20080805,1284.88
20080806,1289.19
20080807,1266.07
20080808,1296.32
20080811,1305.32
20080812,1289.59
20080813,1285.83
20080814,1292.93
20080815,1298.20
20080818,1278.60
20080819,1266.69
20080820,1274.54
20080821,1277.72
20080822,1292.20
20080825,1266.84
20080826,1271.51
20080827,1281.66
20080828,1300.68
20080829,1282.83
20080902,1277.58
20080903,1274.98
20080904,1236.83
20080905,1242.31
20080908,1267.79
20080909,1224.51
20080910,1232.04
20080911,1249.05
20080912,1251.70
20080915,1192.70
20080916,1213.59
20080917,1156.39
20080918,1206.51
20080919,1255.08
20080922,1207.09
20080923,1188.22
20080924,1185.87
20080925,1209.18
20080926,1213.01
20080929,1106.39
20080930,1166.36
20081001,1161.06
20081002,1114.28
20081003,1099.23
20081006,1056.89
20081007,996.23
20081008,984.94
20081009,909.92
20081010,899.22
20081013,1003.35
20081014,998.01
20081015,907.84
20081016,946.43
20081017,940.55
20081020,985.40
20081021,955.05
20081022,896.78
20081023,908.11
20081024,876.77
20081027,848.92
20081028,940.51
20081029,930.09
20081030,954.09
20081031,968.75
20081103,966.30
20081104,1005.75
20081105,952.77
20081106,904.88
20081107,930.99
20081110,919.21
20081111,898.95
20081112,852.30
20081113,911.29
20081114,873.29
20081117,850.75
20081118,859.12
20081119,806.58
20081120,752.44
20081121,800.03
20081124,851.81
20081125,857.39
20081126,887.68
20081128,896.24
20081201,816.21
20081202,848.81
20081203,870.74
20081204,845.22
20081205,876.07
20081208,909.70
20081209,888.67
20081210,899.24
20081211,873.59
20081212,879.73
20081215,868.57
20081216,913.18
20081217,904.42
20081218,885.28
20081219,887.88
20081222,871.63
20081223,863.16
20081224,868.15
20081226,872.80
20081229,869.42
20081230,890.64
20081231,903.25
20090102,931.80
20090105,927.45
20090106,934.70
20090107,906.65
20090108,909.73
20090109,890.35
20090112,870.26
20090113,871.79
20090114,842.62
20090115,843.74
20090116,850.12
20090120,805.22
20090121,840.24
20090122,827.50
20090123,831.95
20090126,836.57
20090127,845.71
20090128,874.09
20090129,845.14
20090130,825.88
20090202,825.44
20090203,838.51
20090204,832.23
20090205,845.85
20090206,868.60
20090209,869.89
20090210,827.16
20090211,833.74
20090212,835.19
20090213,826.84
20090217,789.17
20090218,788.42
20090219,778.94
20090220,770.05
20090223,743.33
20090224,773.14
20090225,764.90
20090226,752.83
20090227,735.09
20090302,700.82
20090303,696.33
20090304,712.87
20090305,682.55
20090306,683.38
20090309,676.53
20090310,719.60
20090311,721.36
20090312,750.74
20090313,756.55
20090316,753.89
20090317,778.12
20090318,794.35
20090319,784.04
20090320,768.54
20090323,822.92
20090324,806.12
20090325,813.88
20090326,832.86
20090327,815.94
20090330,787.53
20090331,797.87
20090401,811.08
20090402,834.38
20090403,842.50
20090406,835.48
20090407,815.55
20090408,825.16
20090409,856.56
20090413,858.73
20090414,841.50
20090415,852.06
20090416,865.30
20090417,869.60
20090420,832.39
20090421,850.08
20090422,843.55
20090423,851.92
20090424,866.23
20090427,857.51
20090428,855.16
20090429,873.64
20090430,872.81
20090501,877.52
20090504,907.24
20090505,903.80
20090506,919.53
20090507,907.39
20090508,929.23
20090511,909.24
20090512,908.35
20090513,883.92
20090514,893.07
20090515,882.88
20090518,909.71
20090519,908.13
20090520,903.47
20090521,888.33
20090522,887.00
20090526,910.33
20090527,893.06
20090528,906.83
20090529,919.14
20090601,942.87
20090602,944.74
20090603,931.76
20090604,942.46
20090605,940.09
20090608,939.14
20090609,942.43
20090610,939.15
20090611,944.89
20090612,946.21
20090615,923.72
20090616,911.97
20090617,910.71
20090618,918.37
20090619,921.23
20090622,893.04
20090623,895.10
20090624,900.94
20090625,920.26
20090626,918.90
20090629,927.23
20090630,919.32
20090701,923.33
20090702,896.42
20090706,898.72
20090707,881.03
20090708,879.56
20090709,882.68
20090710,879.13
20090713,901.05
20090714,905.84
20090715,932.68
20090716,940.74
20090717,940.38
20090720,951.13
20090721,954.58
20090722,954.07
20090723,976.29
20090724,979.26
20090727,982.18
20090728,979.62
20090729,975.15
20090730,986.75
20090731,987.48
20090803,1002.63
20090804,1005.65
20090805,1002.72
20090806,997.08
20090807,1010.48
20090810,1007.10
20090811,994.35
20090812,1005.81
20090813,1012.73
20090814,1004.09
20090817,979.73
20090818,989.67
20090819,996.46
20090820,1007.37
20090821,1026.13
20090824,1025.57
20090825,1028.00
20090826,1028.12
20090827,1030.98
20090828,1028.93
20090831,1020.62
20090901,998.04
20090902,994.75
20090903,1003.24
20090904,1016.40
20090908,1025.39
20090909,1033.37
20090910,1044.14
20090911,1042.73
20090914,1049.34
20090915,1052.63
20090916,1068.76
20090917,1065.49
20090918,1068.30
20090921,1064.66
20090922,1071.66
20090923,1060.87
20090924,1050.78
20090925,1044.38
20090928,1062.98
20090929,1060.61
20090930,1057.08
20091001,1029.85
20091002,1025.21
20091005,1040.46
20091006,1054.72
20091007,1057.58
20091008,1065.48
20091009,1071.49
20091012,1076.19
20091013,1073.19
20091014,1092.02
20091015,1096.56
20091016,1087.68
20091019,1097.91
20091020,1091.06
20091021,1081.40
20091022,1092.91
20091023,1079.60
20091026,1066.95
20091027,1063.41
20091028,1042.63
20091029,1066.11
20091030,1036.19
20091102,1042.88
20091103,1045.41
20091104,1046.50
20091105,1066.63
20091106,1069.30
20091109,1093.08
20091110,1093.01
20091111,1098.51
20091112,1087.24
20091113,1093.48
20091116,1109.30
20091117,1110.32
20091118,1109.80
20091119,1094.90
20091120,1091.38
20091123,1106.24
20091124,1105.65
20091125,1110.63
20091127,1091.49
20091130,1095.63
20091201,1108.86
20091202,1109.24
20091203,1099.92
20091204,1105.98
20091207,1103.25
20091208,1091.94
20091209,1095.95
20091210,1102.35
20091211,1106.41
20091214,1114.11
20091215,1107.93
20091216,1109.18
20091217,1096.08
20091218,1102.47
20091221,1114.05
20091222,1118.02
20091223,1120.59
20091224,1126.48
20091228,1127.78
20091229,1126.20
20091230,1126.42
20091231,1115.10
20100104,1132.99
20100105,1136.52
20100106,1137.14
20100107,1141.69
20100108,1144.98
20100111,1146.98
20100112,1136.22
20100113,1145.68
20100114,1148.46
20100115,1136.03
20100119,1150.23
20100120,1138.04
20100121,1116.48
20100122,1091.76
20100125,1096.78
20100126,1092.17
20100127,1097.50
20100128,1084.53
20100129,1073.87
20100201,1089.19
20100202,1103.32
20100203,1097.28
20100204,1063.11
20100205,1066.19
20100208,1056.74
20100209,1070.52
20100210,1068.13
20100211,1078.47
20100212,1075.51
20100216,1094.87
20100217,1099.51
20100218,1106.75
20100219,1109.17
20100222,1108.01
20100223,1094.60
20100224,1105.24
20100225,1102.94
20100226,1104.49
20100301,1115.71
20100302,1118.31
20100303,1118.79
20100304,1122.97
20100305,1138.70
20100308,1138.50
20100309,1140.45
20100310,1145.61
20100311,1150.24
20100312,1149.99
20100315,1150.51
20100316,1159.46
20100317,1166.21
20100318,1165.83
20100319,1159.90
20100322,1165.81
20100323,1174.17
20100324,1167.72
20100325,1165.73
20100326,1166.59
20100329,1173.22
20100330,1173.27
20100331,1169.43
20100401,1178.10
20100405,1187.44
20100406,1189.44
20100407,1182.45
20100408,1186.44
20100409,1194.37
20100412,1196.48
20100413,1197.30
20100414,1210.65
20100415,1211.67
20100416,1192.13
20100419,1197.52
20100420,1207.17
20100421,1205.94
20100422,1208.67
20100423,1217.28
20100426,1212.05
20100427,1183.71
20100428,1191.36
20100429,1206.78
20100430,1186.69
20100503,1202.26
20100504,1173.60
20100505,1165.90
20100506,1128.15
20100507,1110.88
20100510,1159.73
20100511,1155.79
20100512,1171.67
20100513,1157.44
20100514,1135.68
20100517,1136.94
20100518,1120.80
20100519,1115.05
20100520,1071.59
20100521,1087.69
20100524,1073.65
20100525,1074.03
20100526,1067.95
20100527,1103.06
20100528,1089.41
20100601,1070.71
20100602,1098.38
20100603,1102.83
20100604,1064.88
20100607,1050.47
20100608,1062.00
20100609,1055.69
20100610,1086.84
20100611,1091.60
20100614,1089.63
20100615,1115.23
20100616,1114.61
20100617,1116.04
20100618,1117.51
20100621,1113.20
20100622,1095.31
20100623,1092.04
20100624,1073.69
20100625,1076.76
20100628,1074.57
20100629,1041.24
20100630,1030.71
20100701,1027.37
20100702,1022.58
20100706,1028.06
20100707,1060.27
20100708,1070.25
20100709,1077.96
20100712,1078.75
20100713,1095.34
20100714,1095.17
20100715,1096.48
20100716,1064.88
20100719,1071.25
20100720,1083.48
20100721,1069.59
20100722,1093.67
20100723,1102.66
20100726,1115.01
20100727,1113.84
20100728,1106.13
20100729,1101.53
20100730,1101.60
20100802,1125.86
20100803,1120.46
20100804,1127.24
20100805,1125.81
20100806,1121.64
20100809,1127.79
20100810,1121.06
20100811,1089.47
20100812,1083.61
20100813,1079.25
20100816,1079.38
20100817,1092.54
20100818,1094.16
20100819,1075.63
20100820,1071.69
20100823,1067.36
20100824,1051.87
20100825,1055.33
20100826,1047.22
20100827,1064.59
20100830,1048.92
20100831,1049.33
20100901,1080.29
20100902,1090.10
20100903,1104.51
20100907,1091.84
20100908,1098.87
20100909,1104.18
20100910,1109.55
20100913,1121.90
20100914,1121.10
20100915,1125.07
20100916,1124.66
20100917,1125.59
20100920,1142.71
20100921,1139.78
20100922,1134.28
20100923,1124.83
20100924,1148.67
20100927,1142.16
20100928,1147.70
20100929,1144.73
20100930,1141.20
20101001,1146.24
20101004,1137.03
20101005,1160.75
20101006,1159.97
20101007,1158.06
20101008,1165.15
20101011,1165.32
20101012,1169.77
20101013,1178.10
20101014,1173.81
20101015,1176.19
20101018,1184.71
20101019,1165.90
20101020,1178.17
20101021,1180.26
20101022,1183.08
20101025,1185.62
20101026,1185.64
20101027,1182.45
20101028,1183.78
20101029,1183.26
20101101,1184.38
20101102,1193.57
20101103,1197.96
20101104,1221.06
20101105,1225.85
20101108,1223.25
20101109,1213.40
20101110,1218.71
20101111,1213.54
20101112,1199.21
20101115,1197.75
20101116,1178.34
20101117,1178.59
20101118,1196.69
20101119,1199.73
20101122,1197.84
20101123,1180.73
20101124,1198.35
20101126,1189.40
20101129,1187.76
20101130,1180.55
20101201,1206.07
20101202,1221.53
20101203,1224.71
20101206,1223.12
20101207,1223.75
20101208,1228.28
20101209,1233.00
20101210,1240.40
20101213,1240.46
20101214,1241.59
20101215,1235.23
20101216,1242.87
20101217,1243.91
20101220,1247.08
20101221,1254.60
20101222,1258.84
20101223,1256.77
20101227,1257.54
20101228,1258.51
20101229,1259.78
20101230,1257.88
20101231,1257.64
20110103,1271.87
20110104,1270.20
20110105,1276.56
20110106,1273.85
20110107,1271.50
20110110,1269.75
