DATE,spindx
20110111,1274.48
20110112,1285.96
20110113,1283.76
20110114,1293.24
20110118,1295.02
20110119,1281.92
20110120,1280.26
20110121,1283.35
20110124,1290.84
20110125,1291.18
20110126,1296.63
20110127,1299.54
20110128,1276.34
20110131,1286.12
20110201,1307.59
20110202,1304.03
20110203,1307.10
20110204,1310.87
20110207,1319.05
20110208,1324.57
20110209,1320.88
20110210,1321.87
20110211,1329.15
20110214,1332.32
20110215,1328.01
20110216,1336.32
20110217,1340.43
20110218,1343.01
20110222,1315.44
20110223,1307.40
20110224,1306.10
20110225,1319.88
20110228,1327.22
20110301,1306.33
20110302,1308.44
20110303,1330.97
20110304,1321.15
20110307,1310.13
20110308,1321.82
20110309,1320.02
20110310,1295.11
20110311,1304.28
20110314,1296.39
20110315,1281.87
20110316,1256.88
20110317,1273.72
20110318,1279.20
20110321,1298.38
20110322,1293.77
20110323,1297.54
20110324,1309.66
20110325,1313.80
20110328,1310.19
20110329,1319.44
20110330,1328.26
20110331,1325.83
20110401,1332.41
20110404,1332.87
20110405,1332.63
20110406,1335.54
20110407,1333.51
20110408,1328.17
20110411,1324.46
20110412,1314.16
20110413,1314.41
20110414,1314.52
20110415,1319.68
20110418,1305.14
20110419,1312.62
20110420,1330.36
20110421,1337.38
20110425,1335.25
20110426,1347.24
20110427,1355.66
20110428,1360.48
20110429,1363.61
20110502,1361.22
20110503,1356.62
20110504,1347.32
20110505,1335.10
20110506,1340.20
20110509,1346.29
20110510,1357.16
20110511,1342.08
20110512,1348.65
20110513,1337.77
20110516,1329.47
20110517,1328.98
20110518,1340.68
20110519,1343.60
20110520,1333.27
20110523,1317.37
20110524,1316.28
20110525,1320.47
20110526,1325.69
20110527,1331.10
20110531,1345.20
20110601,1314.55
20110602,1312.94
20110603,1300.16
20110606,1286.17
20110607,1284.94
20110608,1279.56
20110609,1289.00
20110610,1270.98
20110613,1271.83
20110614,1287.87
20110615,1265.42
20110616,1267.64
20110617,1271.50
20110620,1278.36
20110621,1295.52
20110622,1287.14
20110623,1283.50
20110624,1268.45
20110627,1280.10
20110628,1296.67
20110629,1307.41
20110630,1320.64
20110701,1339.67
20110705,1337.88
20110706,1339.22
20110707,1353.22
20110708,1343.80
20110711,1319.49
20110712,1313.64
20110713,1317.72
20110714,1308.87
20110715,1316.14
20110718,1305.44
20110719,1326.73
20110720,1325.84
20110721,1343.80
20110722,1345.02
20110725,1337.43
20110726,1331.94
20110727,1304.89
20110728,1300.67
20110729,1292.28
20110801,1286.94
20110802,1254.05
20110803,1260.34
20110804,1200.07
20110805,1199.38
20110808,1119.46
20110809,1172.53
20110810,1120.76
20110811,1172.64
20110812,1178.81
20110815,1204.49
20110816,1192.76
20110817,1193.89
20110818,1140.65
20110819,1123.53
20110822,1123.82
20110823,1162.35
20110824,1177.60
20110825,1159.27
20110826,1176.80
20110829,1210.08
20110830,1212.92
20110831,1218.89
20110901,1204.42
20110902,1173.97
20110906,1165.24
20110907,1198.62
20110908,1185.90
20110909,1154.23
20110912,1162.27
20110913,1172.87
20110914,1188.68
20110915,1209.11
20110916,1216.01
20110919,1204.09
20110920,1202.09
20110921,1166.76
20110922,1129.56
20110923,1136.43
20110926,1162.95
20110927,1175.38
20110928,1151.06
20110929,1160.40
20110930,1131.42
20111003,1099.23
20111004,1123.95
20111005,1144.03
20111006,1164.97
20111007,1155.46
20111010,1194.89
20111011,1195.54
20111012,1207.25
20111013,1203.66
20111014,1224.58
20111017,1200.86
20111018,1225.38
20111019,1209.88
20111020,1215.39
20111021,1238.25
20111024,1254.19
20111025,1229.05
20111026,1242.00
20111027,1284.59
20111028,1285.09
20111031,1253.30
20111101,1218.28
20111102,1237.90
20111103,1261.15
20111104,1253.23
20111107,1261.12
20111108,1275.92
20111109,1229.10
20111110,1239.69
20111111,1263.85
20111114,1251.78
20111115,1257.81
20111116,1236.91
20111117,1216.13
20111118,1215.65
20111121,1192.98
20111122,1188.04
20111123,1161.79
20111125,1158.67
20111128,1192.55
20111129,1195.19
20111130,1246.96
20111201,1244.58
20111202,1244.28
20111205,1257.08
20111206,1258.47
20111207,1261.01
20111208,1234.35
20111209,1255.19
20111212,1236.47
20111213,1225.73
20111214,1211.82
20111215,1215.75
20111216,1219.66
20111219,1205.35
20111220,1241.30
20111221,1243.72
20111222,1254.00
20111223,1265.33
20111227,1265.43
20111228,1249.64
20111229,1263.02
20111230,1257.60
20120103,1277.06
20120104,1277.30
20120105,1281.06
20120106,1277.81
20120109,1280.70
20120110,1292.08
20120111,1292.48
20120112,1295.50
20120113,1289.09
20120117,1293.67
20120118,1308.04
20120119,1314.50
20120120,1315.38
20120123,1316.00
20120124,1314.65
20120125,1326.05
20120126,1318.43
20120127,1316.33
20120130,1313.01
20120131,1312.41
20120201,1324.09
20120202,1325.54
20120203,1344.90
20120206,1344.33
20120207,1347.05
20120208,1349.96
20120209,1351.95
20120210,1342.64
20120213,1351.77
20120214,1350.50
20120215,1343.23
20120216,1358.04
20120217,1361.23
20120221,1362.21
20120222,1357.66
20120223,1363.46
20120224,1365.74
20120227,1367.59
20120228,1372.18
20120229,1365.68
20120301,1374.09
20120302,1369.63
20120305,1364.33
20120306,1343.36
20120307,1352.63
20120308,1365.91
20120309,1370.87
20120312,1371.09
20120313,1395.95
20120314,1394.28
20120315,1402.60
20120316,1404.17
20120319,1409.75
20120320,1405.52
20120321,1402.89
20120322,1392.78
20120323,1397.11
20120326,1416.51
20120327,1412.52
20120328,1405.54
20120329,1403.28
20120330,1408.47
20120402,1419.04
20120403,1413.38
20120404,1398.96
20120405,1398.08
20120409,1382.20
20120410,1358.59
20120411,1368.71
20120412,1387.57
20120413,1370.26
20120416,1369.57
20120417,1390.78
20120418,1385.14
20120419,1376.92
20120420,1378.53
20120423,1366.94
20120424,1371.97
20120425,1390.69
20120426,1399.98
20120427,1403.36
20120430,1397.91
20120501,1405.82
20120502,1402.31
20120503,1391.57
20120504,1369.10
20120507,1369.58
20120508,1363.72
20120509,1354.58
20120510,1357.99
20120511,1353.39
20120514,1338.35
20120515,1330.66
20120516,1324.80
20120517,1304.86
20120518,1295.22
20120521,1315.99
20120522,1316.63
20120523,1318.86
20120524,1320.68
20120525,1317.82
20120529,1332.42
20120530,1313.32
20120531,1310.33
20120601,1278.04
20120604,1278.18
20120605,1285.50
20120606,1315.13
20120607,1314.99
20120608,1325.66
20120611,1308.93
20120612,1324.18
20120613,1314.88
20120614,1329.10
20120615,1342.84
20120618,1344.78
20120619,1357.98
20120620,1355.69
20120621,1325.51
20120622,1335.02
20120625,1313.72
20120626,1319.99
20120627,1331.85
20120628,1329.04
20120629,1362.16
20120702,1365.51
20120703,1374.02
20120705,1367.58
20120706,1354.68
20120709,1352.46
20120710,1341.47
20120711,1341.45
20120712,1334.76
20120713,1356.78
20120716,1353.64
20120717,1363.67
20120718,1372.78
20120719,1376.51
20120720,1362.66
20120723,1350.52
20120724,1338.31
20120725,1337.89
20120726,1360.02
20120727,1385.97
20120730,1385.30
20120731,1379.32
20120801,1375.14
20120802,1365.00
20120803,1390.99
20120806,1394.23
20120807,1401.35
20120808,1402.22
20120809,1402.80
20120810,1405.87
20120813,1404.11
20120814,1403.93
20120815,1405.53
20120816,1415.51
20120817,1418.16
20120820,1418.13
20120821,1413.17
20120822,1413.49
20120823,1402.08
20120824,1411.13
20120827,1410.44
20120828,1409.30
20120829,1410.49
20120830,1399.48
20120831,1406.58
20120904,1404.94
20120905,1403.44
20120906,1432.12
20120907,1437.92
20120910,1429.08
20120911,1433.56
20120912,1436.56
20120913,1459.99
20120914,1465.77
20120917,1461.19
20120918,1459.32
20120919,1461.05
20120920,1460.26
20120921,1460.15
20120924,1456.89
20120925,1441.59
20120926,1433.32
20120927,1447.15
20120928,1440.67
20121001,1444.49
20121002,1445.75
20121003,1450.99
20121004,1461.40
20121005,1460.93
20121008,1455.88
20121009,1441.48
20121010,1432.56
20121011,1432.84
20121012,1428.59
20121015,1440.13
20121016,1454.92
20121017,1460.91
20121018,1457.34
20121019,1433.19
20121022,1433.82
20121023,1413.11
20121024,1408.75
20121025,1412.97
20121026,1411.94
20121031,1412.16
20121101,1427.59
20121102,1414.20
20121105,1417.26
20121106,1428.39
20121107,1394.53
20121108,1377.51
20121109,1379.85
20121112,1380.03
20121113,1374.53
20121114,1355.49
20121115,1353.33
20121116,1359.88
20121119,1386.89
20121120,1387.81
20121121,1391.03
20121123,1409.15
20121126,1406.29
20121127,1398.94
20121128,1409.93
20121129,1415.95
20121130,1416.18
20121203,1409.46
20121204,1407.05
20121205,1409.28
20121206,1413.94
20121207,1418.07
20121210,1418.55
20121211,1427.84
20121212,1428.48
20121213,1419.45
20121214,1413.58
20121217,1430.36
20121218,1446.79
20121219,1435.81
20121220,1443.69
20121221,1430.15
20121224,1426.66
20121226,1419.83
20121227,1418.10
20121228,1402.43
20121231,1426.19
20130102,1462.42
20130103,1459.37
20130104,1466.47
20130107,1461.89
20130108,1457.15
20130109,1461.02
20130110,1472.12
20130111,1472.05
20130114,1470.68
20130115,1472.34
20130116,1472.63
20130117,1480.94
20130118,1485.98
20130122,1492.56
20130123,1494.81
20130124,1494.82
20130125,1502.96
20130128,1500.18
20130129,1507.84
20130130,1501.96
20130131,1498.11
20130201,1513.17
20130204,1495.71
20130205,1511.29
20130206,1512.12
20130207,1509.39
20130208,1517.93
20130211,1517.01
20130212,1519.43
20130213,1520.33
20130214,1521.38
20130215,1519.79
20130219,1530.94
20130220,1511.95
20130221,1502.42
20130222,1515.60
20130225,1487.85
20130226,1496.94
20130227,1515.99
20130228,1514.68
20130301,1518.20
20130304,1525.20
20130305,1539.79
20130306,1541.46
20130307,1544.26
20130308,1551.18
20130311,1556.22
20130312,1552.48
20130313,1554.52
20130314,1563.23
20130315,1560.70
20130318,1552.10
20130319,1548.34
20130320,1558.71
20130321,1545.80
20130322,1556.89
20130325,1551.69
20130326,1563.77
20130327,1562.85
20130328,1569.19
20130401,1562.17
20130402,1570.25
20130403,1553.69
20130404,1559.98
20130405,1553.28
20130408,1563.07
20130409,1568.61
20130410,1587.73
20130411,1593.37
20130412,1588.85
20130415,1552.36
20130416,1574.57
20130417,1552.01
20130418,1541.61
20130419,1555.25
20130422,1562.50
20130423,1578.78
20130424,1578.79
20130425,1585.16
20130426,1582.24
20130429,1593.61
20130430,1597.57
20130501,1582.70
20130502,1597.59
20130503,1614.42
20130506,1617.50
20130507,1625.96
20130508,1632.69
20130509,1626.67
20130510,1633.70
20130513,1633.77
20130514,1650.34
20130515,1658.78
20130516,1650.47
20130517,1667.47
20130520,1666.29
20130521,1669.16
20130522,1655.35
20130523,1650.51
20130524,1649.60
20130528,1660.06
20130529,1648.36
20130530,1654.41
20130531,1630.74
20130603,1640.42
20130604,1631.38
20130605,1608.90
20130606,1622.56
20130607,1643.38
20130610,1642.81
20130611,1626.13
20130612,1612.52
20130613,1636.36
20130614,1626.73
20130617,1639.04
20130618,1651.81
20130619,1628.93
20130620,1588.19
20130621,1592.43
20130624,1573.09
20130625,1588.03
20130626,1603.26
20130627,1613.20
20130628,1606.28
20130701,1614.96
20130702,1614.08
20130703,1615.41
20130705,1631.89
20130708,1640.46
20130709,1652.32
20130710,1652.62
20130711,1675.02
20130712,1680.19
20130715,1682.50
20130716,1676.26
20130717,1680.91
20130718,1689.37
20130719,1692.09
20130722,1695.53
20130723,1692.39
20130724,1685.94
20130725,1690.25
20130726,1691.65
20130729,1685.33
20130730,1685.96
20130731,1685.73
20130801,1706.87
20130802,1709.67
20130805,1707.14
20130806,1697.37
20130807,1690.91
20130808,1697.48
20130809,1691.42
20130812,1689.47
20130813,1694.16
20130814,1685.39
20130815,1661.32
20130816,1655.83
20130819,1646.06
20130820,1652.35
20130821,1642.80
20130822,1656.96
20130823,1663.50
20130826,1656.78
20130827,1630.48
20130828,1634.96
20130829,1638.17
20130830,1632.97
20130903,1639.77
20130904,1653.08
20130905,1655.08
20130906,1655.17
20130909,1671.71
20130910,1683.99
20130911,1689.13
20130912,1683.42
20130913,1687.99
20130916,1697.60
20130917,1704.76
20130918,1725.52
20130919,1722.34
20130920,1709.91
20130923,1701.84
20130924,1697.42
20130925,1692.77
20130926,1698.67
20130927,1691.75
20130930,1681.55
20131001,1695.00
20131002,1693.87
20131003,1678.66
20131004,1690.50
20131007,1676.12
20131008,1655.45
20131009,1656.40
20131010,1692.56
20131011,1703.20
20131014,1710.14
20131015,1698.06
20131016,1721.54
20131017,1733.15
20131018,1744.50
20131021,1744.66
20131022,1754.67
20131023,1746.38
20131024,1752.07
20131025,1759.77
20131028,1762.11
20131029,1771.95
20131030,1763.31
20131031,1756.54
20131101,1761.64
20131104,1767.93
20131105,1762.97
20131106,1770.49
20131107,1747.15
20131108,1770.61
20131111,1771.89
20131112,1767.69
20131113,1782.00
20131114,1790.62
20131115,1798.18
20131118,1791.53
20131119,1787.87
20131120,1781.37
20131121,1795.85
20131122,1804.76
20131125,1802.48
20131126,1802.75
20131127,1807.23
20131129,1805.81
20131202,1800.90
20131203,1795.15
20131204,1792.81
20131205,1785.03
20131206,1805.09
20131209,1808.37
20131210,1802.62
20131211,1782.22
20131212,1775.50
20131213,1775.32
20131216,1786.54
20131217,1781.00
20131218,1810.65
20131219,1809.60
20131220,1818.32
20131223,1827.99
20131224,1833.32
20131226,1842.02
20131227,1841.40
20131230,1841.07
20131231,1848.36
20140102,1831.98
20140103,1831.37
20140106,1826.77
20140107,1837.88
20140108,1837.49
20140109,1838.13
20140110,1842.37
20140113,1819.20
20140114,1838.88
20140115,1848.38
20140116,1845.89
20140117,1838.70
20140121,1843.80
20140122,1844.86
20140123,1828.46
20140124,1790.29
20140127,1781.56
20140128,1792.50
20140129,1774.20
20140130,1794.19
20140131,1782.59
20140203,1741.89
20140204,1755.20
20140205,1751.64
20140206,1773.43
20140207,1797.02
20140210,1799.84
20140211,1819.75
20140212,1819.26
20140213,1829.83
20140214,1838.63
20140218,1840.76
20140219,1828.75
20140220,1839.78
20140221,1836.25
20140224,1847.61
20140225,1845.12
20140226,1845.16
20140227,1854.29
20140228,1859.45
20140303,1845.73
20140304,1873.91
20140305,1873.81
20140306,1877.03
20140307,1878.04
20140310,1877.17
20140311,1867.63
20140312,1868.20
20140313,1846.34
20140314,1841.13
20140317,1858.83
20140318,1872.25
20140319,1860.77
20140320,1872.01
20140321,1866.52
20140324,1857.44
20140325,1865.62
20140326,1852.56
20140327,1849.04
20140328,1857.62
20140331,1872.34
20140401,1885.52
20140402,1890.90
20140403,1888.77
20140404,1865.09
20140407,1845.04
20140408,1851.96
20140409,1872.18
20140410,1833.08
20140411,1815.69
20140414,1830.61
20140415,1842.98
20140416,1862.31
20140417,1864.85
20140421,1871.89
20140422,1879.55
20140423,1875.39
20140424,1878.61
20140425,1863.40
20140428,1869.43
20140429,1878.33
20140430,1883.95
20140501,1883.68
20140502,1881.14
20140505,1884.66
20140506,1867.72
20140507,1878.21
20140508,1875.63
20140509,1878.48
20140512,1896.65
20140513,1897.45
20140514,1888.53
20140515,1870.85
20140516,1877.86
20140519,1885.08
20140520,1872.83
20140521,1888.03
20140522,1892.49
20140523,1900.53
20140527,1911.91
20140528,1909.78
20140529,1920.03
20140530,1923.57
20140602,1924.97
20140603,1924.24
20140604,1927.88
20140605,1940.46
20140606,1949.44
20140609,1951.27
20140610,1950.79
20140611,1943.89
20140612,1930.11
20140613,1936.16
20140616,1937.78
20140617,1941.99
20140618,1956.98
20140619,1959.48
20140620,1962.87
20140623,1962.61
20140624,1949.98
20140625,1959.53
20140626,1957.22
20140627,1960.96
20140630,1960.23
20140701,1973.32
20140702,1974.62
20140703,1985.44
20140707,1977.65
20140708,1963.71
20140709,1972.83
20140710,1964.68
20140711,1967.57
20140714,1977.10
20140715,1973.28
20140716,1981.57
20140717,1958.12
20140718,1978.22
20140721,1973.63
20140722,1983.53
20140723,1987.01
20140724,1987.98
20140725,1978.34
20140728,1978.91
20140729,1969.95
20140730,1970.07
20140731,1930.67
20140801,1925.15
20140804,1938.99
20140805,1920.21
20140806,1920.24
20140807,1909.57
20140808,1931.59
20140811,1936.92
20140812,1933.75
20140813,1946.72
20140814,1955.18
20140815,1955.06
20140818,1971.74
20140819,1981.60
20140820,1986.51
20140821,1992.37
20140822,1988.40
20140825,1997.92
20140826,2000.02
20140827,2000.12
20140828,1996.74
20140829,2003.37
20140902,2002.28
20140903,2000.72
20140904,1997.65
20140905,2007.71
20140908,2001.54
20140909,1988.44
20140910,1995.69
20140911,1997.45
20140912,1985.54
20140915,1984.13
20140916,1998.98
20140917,2001.57
20140918,2011.36
20140919,2010.40
20140922,1994.29
20140923,1982.77
20140924,1998.30
20140925,1965.99
20140926,1982.85
20140929,1977.80
20140930,1972.29
20141001,1946.16
20141002,1946.17
20141003,1967.90
20141006,1964.82
20141007,1935.10
20141008,1968.89
20141009,1928.21
20141010,1906.13
20141013,1874.74
20141014,1877.70
20141015,1862.49
20141016,1862.76
20141017,1886.76
20141020,1904.01
20141021,1941.28
20141022,1927.11
20141023,1950.82
20141024,1964.58
20141027,1961.63
20141028,1985.05
20141029,1982.30
20141030,1994.65
20141031,2018.05
20141103,2017.81
20141104,2012.10
20141105,2023.57
20141106,2031.21
20141107,2031.92
20141110,2038.26
20141111,2039.68
20141112,2038.25
20141113,2039.33
20141114,2039.82
20141117,2041.32
20141118,2051.80
20141119,2048.72
20141120,2052.75
20141121,2063.50
20141124,2069.41
20141125,2067.03
20141126,2072.83
20141128,2067.56
20141201,2053.44
20141202,2066.55
20141203,2074.33
20141204,2071.92
20141205,2075.37
20141208,2060.31
20141209,2059.82
20141210,2026.14
20141211,2035.33
20141212,2002.33
20141215,1989.63
20141216,1972.74
20141217,2012.89
20141218,2061.23
20141219,2070.65
20141222,2078.54
20141223,2082.17
20141224,2081.88
20141226,2088.77
20141229,2090.57
20141230,2080.35
20141231,2058.90
20150102,2058.20
20150105,2020.58
20150106,2002.61
